"L_Gene"	"L_ident"	"L_celltype"	"L_cluster"	"L_MeanUMI"	"R_Gene"	"R_ident"	"R_celltype"	"R_cluster"	"R_MeanUMI"	"Str"
"epi_L_1_Prss23"	"epi_L_1"	"Endocrine"	1	0.428387593079585	"epi_R_6_Tmem222"	"epi_R_6"	"Enterocyte.2"	6	0.261133346137677	0.00705162793031588
"epi_L_1_Prss23"	"epi_L_1"	"Endocrine"	1	0.428387593079585	"epi_R_7_Tmem222"	"epi_R_7"	"Tuft"	7	0.223453792696629	0.00705162793031588
"epi_L_1_Prss23"	"epi_L_1"	"Endocrine"	1	0.428387593079585	"epi_R_8_Tmem222"	"epi_R_8"	"M.cell"	8	0.384366098177083	0.00705162793031588
"epi_L_0_Psap"	"epi_L_0"	"Stem"	0	0.65891870412844	"epi_R_1_Lrp1"	"epi_R_1"	"Endocrine"	1	0.318558839100346	0.0166831975287617
"epi_L_0_Psap"	"epi_L_0"	"Stem"	0	0.65891870412844	"epi_R_2_Lrp1"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.282781736139456	0.0166831975287617
"epi_L_0_Psap"	"epi_L_0"	"Stem"	0	0.65891870412844	"epi_R_4_Lrp1"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.339468911111111	0.0166831975287617
"epi_L_0_Psap"	"epi_L_0"	"Stem"	0	0.65891870412844	"epi_R_5_Lrp1"	"epi_R_5"	"Goblet"	5	0.362645933333333	0.0166831975287617
"epi_L_0_Psap"	"epi_L_0"	"Stem"	0	0.65891870412844	"epi_R_7_Lrp1"	"epi_R_7"	"Tuft"	7	0.234390125617978	0.0166831975287617
"epi_L_1_Psap"	"epi_L_1"	"Endocrine"	1	0.434960166608997	"epi_R_1_Lrp1"	"epi_R_1"	"Endocrine"	1	0.318558839100346	0.00726966826518666
"epi_L_1_Psap"	"epi_L_1"	"Endocrine"	1	0.434960166608997	"epi_R_2_Lrp1"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.282781736139456	0.00726966826518666
"epi_L_1_Psap"	"epi_L_1"	"Endocrine"	1	0.434960166608997	"epi_R_4_Lrp1"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.339468911111111	0.00726966826518666
"epi_L_1_Psap"	"epi_L_1"	"Endocrine"	1	0.434960166608997	"epi_R_5_Lrp1"	"epi_R_5"	"Goblet"	5	0.362645933333333	0.00726966826518666
"epi_L_1_Psap"	"epi_L_1"	"Endocrine"	1	0.434960166608997	"epi_R_7_Lrp1"	"epi_R_7"	"Tuft"	7	0.234390125617978	0.00726966826518666
"epi_L_2_Psap"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.500766014030612	"epi_R_1_Lrp1"	"epi_R_1"	"Endocrine"	1	0.318558839100346	0.009635745339213
"epi_L_2_Psap"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.500766014030612	"epi_R_2_Lrp1"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.282781736139456	0.009635745339213
"epi_L_2_Psap"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.500766014030612	"epi_R_4_Lrp1"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.339468911111111	0.009635745339213
"epi_L_2_Psap"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.500766014030612	"epi_R_5_Lrp1"	"epi_R_5"	"Goblet"	5	0.362645933333333	0.009635745339213
"epi_L_2_Psap"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.500766014030612	"epi_R_7_Lrp1"	"epi_R_7"	"Tuft"	7	0.234390125617978	0.009635745339213
"epi_L_3_Psap"	"epi_L_3"	"TA.Early"	3	0.378331694541485	"epi_R_1_Lrp1"	"epi_R_1"	"Endocrine"	1	0.318558839100346	0.00549997951315836
"epi_L_3_Psap"	"epi_L_3"	"TA.Early"	3	0.378331694541485	"epi_R_2_Lrp1"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.282781736139456	0.00549997951315836
"epi_L_3_Psap"	"epi_L_3"	"TA.Early"	3	0.378331694541485	"epi_R_4_Lrp1"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.339468911111111	0.00549997951315836
"epi_L_3_Psap"	"epi_L_3"	"TA.Early"	3	0.378331694541485	"epi_R_5_Lrp1"	"epi_R_5"	"Goblet"	5	0.362645933333333	0.00549997951315836
"epi_L_3_Psap"	"epi_L_3"	"TA.Early"	3	0.378331694541485	"epi_R_7_Lrp1"	"epi_R_7"	"Tuft"	7	0.234390125617978	0.00549997951315836
"epi_L_4_Psap"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.603961117901235	"epi_R_1_Lrp1"	"epi_R_1"	"Endocrine"	1	0.318558839100346	0.0140163063503863
"epi_L_4_Psap"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.603961117901235	"epi_R_2_Lrp1"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.282781736139456	0.0140163063503863
"epi_L_4_Psap"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.603961117901235	"epi_R_4_Lrp1"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.339468911111111	0.0140163063503863
"epi_L_4_Psap"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.603961117901235	"epi_R_5_Lrp1"	"epi_R_5"	"Goblet"	5	0.362645933333333	0.0140163063503863
"epi_L_4_Psap"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.603961117901235	"epi_R_7_Lrp1"	"epi_R_7"	"Tuft"	7	0.234390125617978	0.0140163063503863
"epi_L_5_Psap"	"epi_L_5"	"Goblet"	5	0.303218284883721	"epi_R_1_Lrp1"	"epi_R_1"	"Endocrine"	1	0.318558839100346	0.00353285972962722
"epi_L_5_Psap"	"epi_L_5"	"Goblet"	5	0.303218284883721	"epi_R_2_Lrp1"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.282781736139456	0.00353285972962722
"epi_L_5_Psap"	"epi_L_5"	"Goblet"	5	0.303218284883721	"epi_R_4_Lrp1"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.339468911111111	0.00353285972962722
"epi_L_5_Psap"	"epi_L_5"	"Goblet"	5	0.303218284883721	"epi_R_5_Lrp1"	"epi_R_5"	"Goblet"	5	0.362645933333333	0.00353285972962722
"epi_L_5_Psap"	"epi_L_5"	"Goblet"	5	0.303218284883721	"epi_R_7_Lrp1"	"epi_R_7"	"Tuft"	7	0.234390125617978	0.00353285972962722
"epi_L_6_Psap"	"epi_L_6"	"Enterocyte.2"	6	0.690563342564372	"epi_R_1_Lrp1"	"epi_R_1"	"Endocrine"	1	0.318558839100346	0.0183241003798624
"epi_L_6_Psap"	"epi_L_6"	"Enterocyte.2"	6	0.690563342564372	"epi_R_2_Lrp1"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.282781736139456	0.0183241003798624
"epi_L_6_Psap"	"epi_L_6"	"Enterocyte.2"	6	0.690563342564372	"epi_R_4_Lrp1"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.339468911111111	0.0183241003798624
"epi_L_6_Psap"	"epi_L_6"	"Enterocyte.2"	6	0.690563342564372	"epi_R_5_Lrp1"	"epi_R_5"	"Goblet"	5	0.362645933333333	0.0183241003798624
"epi_L_6_Psap"	"epi_L_6"	"Enterocyte.2"	6	0.690563342564372	"epi_R_7_Lrp1"	"epi_R_7"	"Tuft"	7	0.234390125617978	0.0183241003798624
"epi_L_7_Psap"	"epi_L_7"	"Tuft"	7	0.62826945258427	"epi_R_1_Lrp1"	"epi_R_1"	"Endocrine"	1	0.318558839100346	0.0151672731777933
"epi_L_7_Psap"	"epi_L_7"	"Tuft"	7	0.62826945258427	"epi_R_2_Lrp1"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.282781736139456	0.0151672731777933
"epi_L_7_Psap"	"epi_L_7"	"Tuft"	7	0.62826945258427	"epi_R_4_Lrp1"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.339468911111111	0.0151672731777933
"epi_L_7_Psap"	"epi_L_7"	"Tuft"	7	0.62826945258427	"epi_R_5_Lrp1"	"epi_R_5"	"Goblet"	5	0.362645933333333	0.0151672731777933
"epi_L_7_Psap"	"epi_L_7"	"Tuft"	7	0.62826945258427	"epi_R_7_Lrp1"	"epi_R_7"	"Tuft"	7	0.234390125617978	0.0151672731777933
"epi_L_8_Psap"	"epi_L_8"	"M.cell"	8	0.600576075	"epi_R_1_Lrp1"	"epi_R_1"	"Endocrine"	1	0.318558839100346	0.0138596312389839
"epi_L_8_Psap"	"epi_L_8"	"M.cell"	8	0.600576075	"epi_R_2_Lrp1"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.282781736139456	0.0138596312389839
"epi_L_8_Psap"	"epi_L_8"	"M.cell"	8	0.600576075	"epi_R_4_Lrp1"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.339468911111111	0.0138596312389839
"epi_L_8_Psap"	"epi_L_8"	"M.cell"	8	0.600576075	"epi_R_5_Lrp1"	"epi_R_5"	"Goblet"	5	0.362645933333333	0.0138596312389839
"epi_L_8_Psap"	"epi_L_8"	"M.cell"	8	0.600576075	"epi_R_7_Lrp1"	"epi_R_7"	"Tuft"	7	0.234390125617978	0.0138596312389839
"epi_L_0_Psap"	"epi_L_0"	"Stem"	0	0.65891870412844	"epi_R_3_Sort1"	"epi_R_3"	"TA.Early"	3	0.283460041266376	0.0166831975287617
"epi_L_0_Psap"	"epi_L_0"	"Stem"	0	0.65891870412844	"epi_R_8_Sort1"	"epi_R_8"	"M.cell"	8	0.42559741796875	0.0166831975287617
"epi_L_1_Psap"	"epi_L_1"	"Endocrine"	1	0.434960166608997	"epi_R_3_Sort1"	"epi_R_3"	"TA.Early"	3	0.283460041266376	0.00726966826518666
"epi_L_1_Psap"	"epi_L_1"	"Endocrine"	1	0.434960166608997	"epi_R_8_Sort1"	"epi_R_8"	"M.cell"	8	0.42559741796875	0.00726966826518666
"epi_L_2_Psap"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.500766014030612	"epi_R_3_Sort1"	"epi_R_3"	"TA.Early"	3	0.283460041266376	0.009635745339213
"epi_L_2_Psap"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.500766014030612	"epi_R_8_Sort1"	"epi_R_8"	"M.cell"	8	0.42559741796875	0.009635745339213
"epi_L_3_Psap"	"epi_L_3"	"TA.Early"	3	0.378331694541485	"epi_R_3_Sort1"	"epi_R_3"	"TA.Early"	3	0.283460041266376	0.00549997951315836
"epi_L_3_Psap"	"epi_L_3"	"TA.Early"	3	0.378331694541485	"epi_R_8_Sort1"	"epi_R_8"	"M.cell"	8	0.42559741796875	0.00549997951315836
"epi_L_4_Psap"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.603961117901235	"epi_R_3_Sort1"	"epi_R_3"	"TA.Early"	3	0.283460041266376	0.0140163063503863
"epi_L_4_Psap"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.603961117901235	"epi_R_8_Sort1"	"epi_R_8"	"M.cell"	8	0.42559741796875	0.0140163063503863
"epi_L_5_Psap"	"epi_L_5"	"Goblet"	5	0.303218284883721	"epi_R_3_Sort1"	"epi_R_3"	"TA.Early"	3	0.283460041266376	0.00353285972962722
"epi_L_5_Psap"	"epi_L_5"	"Goblet"	5	0.303218284883721	"epi_R_8_Sort1"	"epi_R_8"	"M.cell"	8	0.42559741796875	0.00353285972962722
"epi_L_6_Psap"	"epi_L_6"	"Enterocyte.2"	6	0.690563342564372	"epi_R_3_Sort1"	"epi_R_3"	"TA.Early"	3	0.283460041266376	0.0183241003798624
"epi_L_6_Psap"	"epi_L_6"	"Enterocyte.2"	6	0.690563342564372	"epi_R_8_Sort1"	"epi_R_8"	"M.cell"	8	0.42559741796875	0.0183241003798624
"epi_L_7_Psap"	"epi_L_7"	"Tuft"	7	0.62826945258427	"epi_R_3_Sort1"	"epi_R_3"	"TA.Early"	3	0.283460041266376	0.0151672731777933
"epi_L_7_Psap"	"epi_L_7"	"Tuft"	7	0.62826945258427	"epi_R_8_Sort1"	"epi_R_8"	"M.cell"	8	0.42559741796875	0.0151672731777933
"epi_L_8_Psap"	"epi_L_8"	"M.cell"	8	0.600576075	"epi_R_3_Sort1"	"epi_R_3"	"TA.Early"	3	0.283460041266376	0.0138596312389839
"epi_L_8_Psap"	"epi_L_8"	"M.cell"	8	0.600576075	"epi_R_8_Sort1"	"epi_R_8"	"M.cell"	8	0.42559741796875	0.0138596312389839
"epi_L_1_Psen1"	"epi_L_1"	"Endocrine"	1	0.288919655017301	"epi_R_0_Ncstn"	"epi_R_0"	"Stem"	0	0.363269916972477	0.00320752312251338
"epi_L_1_Psen1"	"epi_L_1"	"Endocrine"	1	0.288919655017301	"epi_R_1_Ncstn"	"epi_R_1"	"Endocrine"	1	0.318650803633218	0.00320752312251338
"epi_L_1_Psen1"	"epi_L_1"	"Endocrine"	1	0.288919655017301	"epi_R_2_Ncstn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.298196257823129	0.00320752312251338
"epi_L_1_Psen1"	"epi_L_1"	"Endocrine"	1	0.288919655017301	"epi_R_3_Ncstn"	"epi_R_3"	"TA.Early"	3	0.262631768777293	0.00320752312251338
"epi_L_1_Psen1"	"epi_L_1"	"Endocrine"	1	0.288919655017301	"epi_R_4_Ncstn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.291292386419753	0.00320752312251338
"epi_L_1_Psen1"	"epi_L_1"	"Endocrine"	1	0.288919655017301	"epi_R_5_Ncstn"	"epi_R_5"	"Goblet"	5	0.254603425064599	0.00320752312251338
"epi_L_1_Psen1"	"epi_L_1"	"Endocrine"	1	0.288919655017301	"epi_R_6_Ncstn"	"epi_R_6"	"Enterocyte.2"	6	0.266766388544404	0.00320752312251338
"epi_L_1_Psen1"	"epi_L_1"	"Endocrine"	1	0.288919655017301	"epi_R_7_Ncstn"	"epi_R_7"	"Tuft"	7	0.29127546752809	0.00320752312251338
"epi_L_1_Psen1"	"epi_L_1"	"Endocrine"	1	0.288919655017301	"epi_R_8_Ncstn"	"epi_R_8"	"M.cell"	8	0.3155289484375	0.00320752312251338
"epi_L_2_Psen1"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.218375067091837	"epi_R_0_Ncstn"	"epi_R_0"	"Stem"	0	0.363269916972477	0.00183240607704434
"epi_L_2_Psen1"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.218375067091837	"epi_R_1_Ncstn"	"epi_R_1"	"Endocrine"	1	0.318650803633218	0.00183240607704434
"epi_L_2_Psen1"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.218375067091837	"epi_R_2_Ncstn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.298196257823129	0.00183240607704434
"epi_L_2_Psen1"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.218375067091837	"epi_R_3_Ncstn"	"epi_R_3"	"TA.Early"	3	0.262631768777293	0.00183240607704434
"epi_L_2_Psen1"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.218375067091837	"epi_R_4_Ncstn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.291292386419753	0.00183240607704434
"epi_L_2_Psen1"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.218375067091837	"epi_R_5_Ncstn"	"epi_R_5"	"Goblet"	5	0.254603425064599	0.00183240607704434
"epi_L_2_Psen1"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.218375067091837	"epi_R_6_Ncstn"	"epi_R_6"	"Enterocyte.2"	6	0.266766388544404	0.00183240607704434
"epi_L_2_Psen1"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.218375067091837	"epi_R_7_Ncstn"	"epi_R_7"	"Tuft"	7	0.29127546752809	0.00183240607704434
"epi_L_2_Psen1"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.218375067091837	"epi_R_8_Ncstn"	"epi_R_8"	"M.cell"	8	0.3155289484375	0.00183240607704434
"epi_L_4_Psen1"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.236316835802469	"epi_R_0_Ncstn"	"epi_R_0"	"Stem"	0	0.363269916972477	0.0021458776006883
"epi_L_4_Psen1"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.236316835802469	"epi_R_1_Ncstn"	"epi_R_1"	"Endocrine"	1	0.318650803633218	0.0021458776006883
"epi_L_4_Psen1"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.236316835802469	"epi_R_2_Ncstn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.298196257823129	0.0021458776006883
"epi_L_4_Psen1"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.236316835802469	"epi_R_3_Ncstn"	"epi_R_3"	"TA.Early"	3	0.262631768777293	0.0021458776006883
"epi_L_4_Psen1"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.236316835802469	"epi_R_4_Ncstn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.291292386419753	0.0021458776006883
"epi_L_4_Psen1"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.236316835802469	"epi_R_5_Ncstn"	"epi_R_5"	"Goblet"	5	0.254603425064599	0.0021458776006883
"epi_L_4_Psen1"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.236316835802469	"epi_R_6_Ncstn"	"epi_R_6"	"Enterocyte.2"	6	0.266766388544404	0.0021458776006883
"epi_L_4_Psen1"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.236316835802469	"epi_R_7_Ncstn"	"epi_R_7"	"Tuft"	7	0.29127546752809	0.0021458776006883
"epi_L_4_Psen1"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.236316835802469	"epi_R_8_Ncstn"	"epi_R_8"	"M.cell"	8	0.3155289484375	0.0021458776006883
"epi_L_5_Psen1"	"epi_L_5"	"Goblet"	5	0.278865304263566	"epi_R_0_Ncstn"	"epi_R_0"	"Stem"	0	0.363269916972477	0.00298816509298751
"epi_L_5_Psen1"	"epi_L_5"	"Goblet"	5	0.278865304263566	"epi_R_1_Ncstn"	"epi_R_1"	"Endocrine"	1	0.318650803633218	0.00298816509298751
"epi_L_5_Psen1"	"epi_L_5"	"Goblet"	5	0.278865304263566	"epi_R_2_Ncstn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.298196257823129	0.00298816509298751
"epi_L_5_Psen1"	"epi_L_5"	"Goblet"	5	0.278865304263566	"epi_R_3_Ncstn"	"epi_R_3"	"TA.Early"	3	0.262631768777293	0.00298816509298751
"epi_L_5_Psen1"	"epi_L_5"	"Goblet"	5	0.278865304263566	"epi_R_4_Ncstn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.291292386419753	0.00298816509298751
"epi_L_5_Psen1"	"epi_L_5"	"Goblet"	5	0.278865304263566	"epi_R_5_Ncstn"	"epi_R_5"	"Goblet"	5	0.254603425064599	0.00298816509298751
"epi_L_5_Psen1"	"epi_L_5"	"Goblet"	5	0.278865304263566	"epi_R_6_Ncstn"	"epi_R_6"	"Enterocyte.2"	6	0.266766388544404	0.00298816509298751
"epi_L_5_Psen1"	"epi_L_5"	"Goblet"	5	0.278865304263566	"epi_R_7_Ncstn"	"epi_R_7"	"Tuft"	7	0.29127546752809	0.00298816509298751
"epi_L_5_Psen1"	"epi_L_5"	"Goblet"	5	0.278865304263566	"epi_R_8_Ncstn"	"epi_R_8"	"M.cell"	8	0.3155289484375	0.00298816509298751
"epi_L_8_Psen1"	"epi_L_8"	"M.cell"	8	0.2423770015625	"epi_R_0_Ncstn"	"epi_R_0"	"Stem"	0	0.363269916972477	0.00225734759022645
"epi_L_8_Psen1"	"epi_L_8"	"M.cell"	8	0.2423770015625	"epi_R_1_Ncstn"	"epi_R_1"	"Endocrine"	1	0.318650803633218	0.00225734759022645
"epi_L_8_Psen1"	"epi_L_8"	"M.cell"	8	0.2423770015625	"epi_R_2_Ncstn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.298196257823129	0.00225734759022645
"epi_L_8_Psen1"	"epi_L_8"	"M.cell"	8	0.2423770015625	"epi_R_3_Ncstn"	"epi_R_3"	"TA.Early"	3	0.262631768777293	0.00225734759022645
"epi_L_8_Psen1"	"epi_L_8"	"M.cell"	8	0.2423770015625	"epi_R_4_Ncstn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.291292386419753	0.00225734759022645
"epi_L_8_Psen1"	"epi_L_8"	"M.cell"	8	0.2423770015625	"epi_R_5_Ncstn"	"epi_R_5"	"Goblet"	5	0.254603425064599	0.00225734759022645
"epi_L_8_Psen1"	"epi_L_8"	"M.cell"	8	0.2423770015625	"epi_R_6_Ncstn"	"epi_R_6"	"Enterocyte.2"	6	0.266766388544404	0.00225734759022645
"epi_L_8_Psen1"	"epi_L_8"	"M.cell"	8	0.2423770015625	"epi_R_7_Ncstn"	"epi_R_7"	"Tuft"	7	0.29127546752809	0.00225734759022645
"epi_L_8_Psen1"	"epi_L_8"	"M.cell"	8	0.2423770015625	"epi_R_8_Ncstn"	"epi_R_8"	"M.cell"	8	0.3155289484375	0.00225734759022645
"epi_L_0_Ptma"	"epi_L_0"	"Stem"	0	1.99868966009174	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.153499283280301
"epi_L_1_Ptma"	"epi_L_1"	"Endocrine"	1	0.986206706574394	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.0373724460574934
"epi_L_2_Ptma"	"epi_L_2"	"Enterocyte.Progenitor"	2	1.73174341471088	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.115234550003914
"epi_L_3_Ptma"	"epi_L_3"	"TA.Early"	3	2.04491570436681	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.160681708541776
"epi_L_4_Ptma"	"epi_L_4"	"M.cell.Progenitor.1"	4	1.59841628580247	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.0981737572049843
"epi_L_5_Ptma"	"epi_L_5"	"Goblet"	5	0.94281598372093	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.0341561957417897
"epi_L_6_Ptma"	"epi_L_6"	"Enterocyte.2"	6	2.94109633247504	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.332379415490793
"epi_L_7_Ptma"	"epi_L_7"	"Tuft"	7	2.37628744179775	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.216976933096961
"epi_L_8_Ptma"	"epi_L_8"	"M.cell"	8	2.72132851536458	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.284562433022176
"epi_L_0_Rtn4"	"epi_L_0"	"Stem"	0	0.595849579357798	"epi_R_4_Gjb2"	"epi_R_4"	"M.cell.Progenitor.1"	4	2.2982585037037	0.0136423408090589
"epi_L_0_Rtn4"	"epi_L_0"	"Stem"	0	0.595849579357798	"epi_R_5_Gjb2"	"epi_R_5"	"Goblet"	5	0.489733056589147	0.0136423408090589
"epi_L_1_Rtn4"	"epi_L_1"	"Endocrine"	1	0.448085651730104	"epi_R_4_Gjb2"	"epi_R_4"	"M.cell.Progenitor.1"	4	2.2982585037037	0.00771503135655612
"epi_L_1_Rtn4"	"epi_L_1"	"Endocrine"	1	0.448085651730104	"epi_R_5_Gjb2"	"epi_R_5"	"Goblet"	5	0.489733056589147	0.00771503135655612
"epi_L_2_Rtn4"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.298028486309524	"epi_R_4_Gjb2"	"epi_R_4"	"M.cell.Progenitor.1"	4	2.2982585037037	0.00341295981327573
"epi_L_2_Rtn4"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.298028486309524	"epi_R_5_Gjb2"	"epi_R_5"	"Goblet"	5	0.489733056589147	0.00341295981327573
"epi_L_4_Rtn4"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.761648783950617	"epi_R_4_Gjb2"	"epi_R_4"	"M.cell.Progenitor.1"	4	2.2982585037037	0.0222907728669838
"epi_L_4_Rtn4"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.761648783950617	"epi_R_5_Gjb2"	"epi_R_5"	"Goblet"	5	0.489733056589147	0.0222907728669838
"epi_L_5_Rtn4"	"epi_L_5"	"Goblet"	5	0.304163563178295	"epi_R_4_Gjb2"	"epi_R_4"	"M.cell.Progenitor.1"	4	2.2982585037037	0.00355492133515799
"epi_L_5_Rtn4"	"epi_L_5"	"Goblet"	5	0.304163563178295	"epi_R_5_Gjb2"	"epi_R_5"	"Goblet"	5	0.489733056589147	0.00355492133515799
"epi_L_6_Rtn4"	"epi_L_6"	"Enterocyte.2"	6	0.45973008491855	"epi_R_4_Gjb2"	"epi_R_4"	"M.cell.Progenitor.1"	4	2.2982585037037	0.00812122365127445
"epi_L_6_Rtn4"	"epi_L_6"	"Enterocyte.2"	6	0.45973008491855	"epi_R_5_Gjb2"	"epi_R_5"	"Goblet"	5	0.489733056589147	0.00812122365127445
"epi_L_7_Rtn4"	"epi_L_7"	"Tuft"	7	0.407685124269663	"epi_R_4_Gjb2"	"epi_R_4"	"M.cell.Progenitor.1"	4	2.2982585037037	0.00638653579647333
"epi_L_7_Rtn4"	"epi_L_7"	"Tuft"	7	0.407685124269663	"epi_R_5_Gjb2"	"epi_R_5"	"Goblet"	5	0.489733056589147	0.00638653579647333
"epi_L_8_Rtn4"	"epi_L_8"	"M.cell"	8	0.910365769270833	"epi_R_4_Gjb2"	"epi_R_4"	"M.cell.Progenitor.1"	4	2.2982585037037	0.0318454550772777
"epi_L_8_Rtn4"	"epi_L_8"	"M.cell"	8	0.910365769270833	"epi_R_5_Gjb2"	"epi_R_5"	"Goblet"	5	0.489733056589147	0.0318454550772777
"epi_L_0_Sct"	"epi_L_0"	"Stem"	0	3.30915412798165	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.42077469266074
"epi_L_1_Sct"	"epi_L_1"	"Endocrine"	1	0.477636384948097	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.00876618084644335
"epi_L_2_Sct"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.337727671598639	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.00438277234172664
"epi_L_3_Sct"	"epi_L_3"	"TA.Early"	3	1.44188149257642	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.0798867503945286
"epi_L_4_Sct"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.321713958024691	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.00397699850913135
"epi_L_5_Sct"	"epi_L_5"	"Goblet"	5	0.334945710465116	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.0043108653828722
"epi_L_6_Sct"	"epi_L_6"	"Enterocyte.2"	6	0.325234580346821	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.00406451800247451
"epi_L_7_Sct"	"epi_L_7"	"Tuft"	7	0.346851474719101	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.00462277452435171
"epi_L_8_Sct"	"epi_L_8"	"M.cell"	8	1.27651046953125	"epi_R_1_Vipr1"	"epi_R_1"	"Endocrine"	1	0.221329217474048	0.0626129812540436
"epi_L_1_Sema4a"	"epi_L_1"	"Endocrine"	1	0.357732501038062	"epi_R_4_Plxnd1"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.289332877777778	0.00491736468903977
"epi_L_2_Sema4a"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.298953195493197	"epi_R_4_Plxnd1"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.289332877777778	0.00343417182197354
